X,Y,lat,lon,population_density,road_density,time,flood_prob,risk_class
564475.436692897,2077614.6731364,18.789205716884762,105.61181827782798,0.43495,0.00639,2026-03-14 19:00:00,0.19571851509589755,Low
564475.018527755,2076384.01034011,18.778083765042403,105.61177416010482,2.06796,0.01258,2026-03-14 19:00:00,0.0,
564474.984787552,2077132.32791687,18.784846596457708,105.61179825014457,1.11467,0.00948,2026-03-14 19:00:00,0.015503875968992248,Low
564474.731903577,2077402.744997,18.78729046504214,105.61180467420161,0.87356,0.00732,2026-03-14 19:00:00,0.028837209302325584,Low
564467.819444615,2077113.29231957,18.784674787244395,105.61172964061069,1.14807,0.00981,2026-03-14 19:00:00,0.0,
564467.18192777,2077501.52700862,18.78818342967593,105.61173625820076,0.70505,0.00666,2026-03-14 19:00:00,0.08807062876830318,Low
564457.705375435,2078165.77816874,18.794186808278287,105.61166801333623,0.95557,0.00609,2026-03-14 19:00:00,0.07575757575757576,Low
564455.418579626,2076648.30002521,18.780472860779955,105.61159681027823,1.3687,0.01251,2026-03-14 19:00:00,0.028837209302325584,Low
564450.369154135,2077365.70669769,18.786956493092447,105.6115722961598,0.64843,0.00769,2026-03-14 19:00:00,0.0,
564446.176440105,2076622.21853161,18.78023743939559,105.611508267931,1.4531,0.01245,2026-03-14 19:00:00,0.0,
564436.299819324,2077783.80260973,18.79073541907423,105.61145243375107,0.74409,0.00596,2026-03-14 19:00:00,0.10296495646629604,Low
564434.742402094,2077581.58608042,18.78890796133602,105.61143105996707,0.24115,0.00647,2026-03-14 19:00:00,0.215199034576417,Low
564431.304883243,2077545.19268605,18.78857916740913,105.61139725530577,0.29716,0.00633,2026-03-14 19:00:00,0.215199034576417,Low
564428.738954568,2076813.07344844,18.78196280945462,105.61134903750522,1.29665,0.01209,2026-03-14 19:00:00,0.0,
564517.117545262,2077780.42435213,18.790702376127783,105.6122191910144,1.83372,0.00533,2026-03-14 19:00:00,0.0,
564420.925615885,2075814.79321244,18.772941209343113,105.6112423732775,0.12473,0.00647,2026-03-14 19:00:00,0.215199034576417,Low
564518.623018731,2078093.03833435,18.79352753721817,105.61224368748073,1.84456,0.00508,2026-03-14 19:00:00,0.0,
564526.814095246,2076130.92133814,18.775794893022404,105.61225734391938,0.57602,0.00988,2026-03-14 19:00:00,0.0,
564678.166283591,2076432.78574431,18.77851824643057,105.61370325099729,0.75957,0.01086,2026-03-14 19:00:00,0.0,
564663.996087898,2078112.74971693,18.793701148214893,105.6136237791142,2.60855,0.00342,2026-03-14 19:00:00,0.015503875968992248,Low
564663.359332105,2077933.97641061,18.792085528280722,105.61361188407338,4.08174,0.00315,2026-03-14 19:00:00,0.14425126065598515,Low
564645.374488233,2076417.33213006,18.778379607853445,105.61339161163342,1.02922,0.01126,2026-03-14 19:00:00,0.013333333333333334,Low
564645.104167136,2077033.27173661,18.783946095103406,105.61340919140216,0.5713,0.00909,2026-03-14 19:00:00,0.16538919889053846,Low
564643.679321041,2078038.26383865,18.7930286255157,105.61342855504323,3.6582,0.00333,2026-03-14 19:00:00,0.04781883194278904,Low
564640.468697335,2076554.28362953,18.779617443363147,105.61334954284231,0.76007,0.0,2026-03-14 19:00:00,0.019743589743589744,Low
564638.107309943,2078017.25488423,18.79283893357979,105.61337499479829,3.91632,0.00377,2026-03-14 19:00:00,0.013333333333333334,Low
564636.222471112,2077530.26274121,18.788437864838446,105.61334117495649,1.47018,0.00499,2026-03-14 19:00:00,0.14321675329181016,Low
564628.808172345,2077437.75179506,18.787602040089464,105.61326779656682,1.70882,0.00598,2026-03-14 19:00:00,0.19571851509589755,Low
564618.332913286,2077867.77769714,18.79148866957097,105.61318246605839,3.53579,0.00351,2026-03-14 19:00:00,0.0939058144459876,Low
564616.71651527,2078131.71605926,18.79387402774906,105.61317576295187,2.51014,0.00375,2026-03-14 19:00:00,0.1441189880280999,Low
564612.51121272,2076401.24338025,18.778235231003087,105.6130792737938,1.26119,0.01175,2026-03-14 19:00:00,0.015503875968992248,Low
564603.138536786,2076895.8682746,18.782705635385412,105.6130065101712,0.48077,0.01028,2026-03-14 19:00:00,0.06415156897320048,Low
564599.735028253,2078021.84058956,18.792881571935762,105.61301103137193,3.46969,0.00396,2026-03-14 19:00:00,0.1378917378917379,Low
564591.887879846,2078165.77686372,18.794182621218734,105.61294127730595,1.95764,0.00411,2026-03-14 19:00:00,0.1889981840018973,Low
564591.07418542,2077460.49179043,18.787808725140653,105.61291049438611,1.59523,0.00587,2026-03-14 19:00:00,0.215199034576417,Low
564587.963357855,2076847.79569025,18.782271657707785,105.61286095098608,0.61209,0.01043,2026-03-14 19:00:00,0.0939058144459876,Low
564583.993571522,2077840.09961044,18.791239602110206,105.6128557187267,3.01816,0.00396,2026-03-14 19:00:00,0.03524746571258199,Low
564576.761170269,2077185.74579395,18.78532618857002,105.6127657033749,1.40058,0.00899,2026-03-14 19:00:00,0.0,
564567.279383519,2078064.22472503,18.793265623680114,105.61270444622018,2.55294,0.00419,2026-03-14 19:00:00,0.0,
564564.696611823,2076818.58176508,18.782008364484494,105.61263923296671,0.83545,0.01087,2026-03-14 19:00:00,0.006410256410256411,Low
564563.582215111,2077372.71296807,18.787016291025857,105.61264676328236,1.60795,0.00702,2026-03-14 19:00:00,0.1056159255965462,Low
564556.218097751,2077992.79987446,18.792620475413962,105.61259715123306,3.01322,0.00414,2026-03-14 19:00:00,0.07065000049249924,Low
564535.05996929,2077144.60870153,18.78495571477406,105.61236867599422,1.24048,0.00923,2026-03-14 19:00:00,0.006410256410256411,Low
564533.744040464,2077317.82654722,18.78652119033147,105.6123618468178,1.48868,0.00782,2026-03-14 19:00:00,0.02191413237924866,Low
564528.938373484,2078118.97060958,18.793761575757514,105.61234241725255,1.60995,0.00492,2026-03-14 19:00:00,0.023255813953488372,Low
564523.497528399,2076082.64831491,18.775358734216415,105.61222430100871,0.47421,0.0,2026-03-14 19:00:00,0.019743589743589744,Low
564416.028274435,2077975.15751964,18.792465394109417,105.61126632029661,0.41286,0.00599,2026-03-14 19:00:00,0.7314814814814815,High
564413.145719584,2076606.03689443,18.78009222521562,105.61119433633506,1.56067,0.01284,2026-03-14 19:00:00,0.0,
564412.80944501,2078087.1813739,18.793477895094462,105.61123943033307,0.77006,0.00583,2026-03-14 19:00:00,0.0,
564300.15806609,2076267.89356426,18.777039797294297,105.61011128172922,1.89203,0.0117,2026-03-14 19:00:00,0.0,
564300.129118735,2078130.16829973,18.793869880802255,105.61017160512944,1.4684,0.00788,2026-03-14 19:00:00,0.10296495646629604,Low
564295.848640655,2076507.25365251,18.779203120347052,105.61007817811883,1.47212,0.01137,2026-03-14 19:00:00,0.14321675329181016,Low
564292.773472411,2077141.5648799,18.78493572874904,105.61006963386461,0.23018,0.01023,2026-03-14 19:00:00,0.14321675329181016,Low
564285.947568467,2078910.77980165,18.80092499360157,105.61006245042333,0.0,0.00297,2026-03-14 19:00:00,0.11168381873616318,Low
564280.770258427,2076227.0505262,18.776671283423394,105.60992600055212,1.83278,0.01157,2026-03-14 19:00:00,0.02191413237924866,Low
564276.95474924,2078193.70239473,18.794444780432936,105.60995377055481,2.07065,0.00853,2026-03-14 19:00:00,0.0,
564276.180763139,2076198.66897458,18.77641493044847,105.60988153243225,1.75177,0.01097,2026-03-14 19:00:00,0.03524746571258199,Low
564275.648799492,2076810.27569585,18.781942272640247,105.6098963712381,0.63071,0.01178,2026-03-14 19:00:00,0.0,
564274.343095605,2078392.05891218,18.796237482588015,105.60993544432338,3.86669,0.00755,2026-03-14 19:00:00,0.0,
564271.293015151,2078875.72335215,18.800608630117488,105.60992224577089,0.02916,0.0033,2026-03-14 19:00:00,0.1199609393383218,Low
564270.685682052,2077523.02176487,18.78838378326916,105.60987246093855,0.20938,0.00866,2026-03-14 19:00:00,0.0,
564269.150409481,2076441.59488011,18.77861056360835,105.6098227250375,1.53293,0.01116,2026-03-14 19:00:00,0.0,
564268.772792864,2078568.15798115,18.79782912739078,105.60988831841874,4.36887,0.00557,2026-03-14 19:00:00,0.013333333333333334,Low
564267.254142019,2077303.42966911,18.786399352887656,105.60983275729234,0.67233,0.01019,2026-03-14 19:00:00,0.02191413237924866,Low
564266.577100614,2076352.92126302,18.777809265532085,105.60979542642492,1.80089,0.01104,2026-03-14 19:00:00,0.18838145002067766,Low
564265.799548747,2077547.18252783,18.78860228456706,105.60982688367659,0.10615,0.00857,2026-03-14 19:00:00,0.09448088517855961,Low
564265.136030328,2078084.62337484,18.79345935914243,105.60983807257855,1.4125,0.008,2026-03-14 19:00:00,0.215199034576417,Low
564263.744466822,2078326.18724103,18.7956425044847,105.60983272852205,4.1888,0.00815,2026-03-14 19:00:00,0.09448088517855961,Low
564263.518122827,2078696.09789912,18.798985530268048,105.6098426196866,2.22351,0.00459,2026-03-14 19:00:00,0.013333333333333334,Low
564251.817128331,2078535.09710825,18.79753086966401,105.60972634597766,4.71771,0.00584,2026-03-14 19:00:00,0.013333333333333334,Low
564246.565421569,2078380.86368084,18.79613716804563,105.60967149313264,4.40305,0.00803,2026-03-14 19:00:00,0.02191413237924866,Low
564242.745972278,2076421.82087176,18.77843267570732,105.60957155242437,1.64286,0.01079,2026-03-14 19:00:00,0.0,
564242.037441505,2077850.64726757,18.791345545436876,105.60961127983506,0.0,0.00823,2026-03-14 19:00:00,0.006410256410256411,Low
564240.583103772,2076636.17594673,18.780369952174418,105.60955799671285,0.76578,0.01123,2026-03-14 19:00:00,0.006410256410256411,Low
564238.319054075,2076070.80638028,18.775260558442554,105.60951814431012,1.02917,0.00931,2026-03-14 19:00:00,0.013333333333333334,Low
564238.182805651,2078221.12174623,18.794693780750805,105.60958675291545,3.52023,0.00873,2026-03-14 19:00:00,0.13329427267165514,Low
564304.771448578,2078258.0620831,18.795025560316006,105.6102198206498,2.12601,0.00808,2026-03-14 19:00:00,0.015503875968992248,Low
564305.030517619,2078284.37506435,18.795263352416296,105.61022313578935,2.37624,0.00801,2026-03-14 19:00:00,0.013333333333333334,Low
564306.255366639,2076795.81175581,18.781810608233794,105.61018630692064,0.84442,0.01196,2026-03-14 19:00:00,0.215199034576417,Low
564307.569546169,2075833.60334068,18.773114718008426,105.61016747842305,0.30896,0.00624,2026-03-14 19:00:00,0.09448088517855961,Low
564405.244113217,2077894.03629599,18.791732606463093,105.61116134481551,0.38059,0.0059,2026-03-14 19:00:00,0.015503875968992248,Low
564405.230460972,2076566.15412738,18.77973203504066,105.61111793486499,1.73206,0.0129,2026-03-14 19:00:00,0.0,
564404.60854006,2075742.92612547,18.772292224694354,105.6110852187177,5e-05,0.0,2026-03-14 19:00:00,0.07840193847699535,Low
564400.362422524,2078307.61374052,18.79547041023075,105.61112850852325,1.02411,0.00669,2026-03-14 19:00:00,0.029666070363744784,Low
564392.557147471,2077463.83559156,18.787845116042572,105.61102693672173,0.27524,0.00738,2026-03-14 19:00:00,0.0,
564388.300224533,2076590.81293659,18.77995541147289,105.61095809993756,1.5081,0.0128,2026-03-14 19:00:00,0.0,
564388.121279042,2075946.16691753,18.774129502257754,105.61093540785016,0.71356,0.00788,2026-03-14 19:00:00,0.02191413237924866,Low
564384.719319716,2076352.71977858,18.77780378325965,105.61091636893302,2.21301,0.01246,2026-03-14 19:00:00,0.0,
564383.28404107,2077601.94936989,18.789093589843972,105.61094344791871,0.02974,0.00677,2026-03-14 19:00:00,0.0,
564383.048724851,2076453.48321542,18.77871447302085,105.61090379966859,2.20287,0.01242,2026-03-14 19:00:00,0.02191413237924866,Low
564382.986670962,2077127.97775429,18.78481013926187,105.61092518196887,0.67971,0.0093,2026-03-14 19:00:00,0.7314814814814815,High
564381.213560078,2077220.23832052,18.785643987888623,105.610911363647,0.57533,0.00882,2026-03-14 19:00:00,0.023255813953488372,Low
564378.359042352,2078014.47265947,18.792821869300063,105.61091016019492,0.37832,0.00599,2026-03-14 19:00:00,0.3392370336144161,Medium
563907.478574396,2077931.79127065,18.79208921052689,105.60643931111574,0.32208,0.01184,2026-03-14 19:00:00,0.019743589743589744,Low
564375.552408379,2076501.50474583,18.77914869456483,105.6108342370482,1.95801,0.01232,2026-03-14 19:00:00,0.02191413237924866,Low
564372.069107841,2078304.96487028,18.795447349972886,105.61085994349777,1.42418,0.00708,2026-03-14 19:00:00,0.013333333333333334,Low
564370.847425577,2075859.81648423,18.773349655452943,105.61076870396708,0.28729,0.00679,2026-03-14 19:00:00,0.0939058144459876,Low
564346.52634369,2076829.46995746,18.782113541898955,105.61056950810111,0.97512,0.01191,2026-03-14 19:00:00,0.03875968992248062,Low
564344.489061032,2076534.49663175,18.779447818197745,105.61054057544014,1.67978,0.01215,2026-03-14 19:00:00,0.02191413237924866,Low
564342.566350563,2078287.05643036,18.79528642049923,105.6105794048072,1.77065,0.00748,2026-03-14 19:00:00,0.006410256410256411,Low
564333.877927218,2077292.37780209,18.786297408027096,105.61046456484769,0.43803,0.00939,2026-03-14 19:00:00,0.19571851509589755,Low
564333.000258575,2075935.79272962,18.774037455520133,105.61041208615399,0.74761,0.00773,2026-03-14 19:00:00,0.006410256410256411,Low
564330.935001309,2076377.53774545,18.77802974048123,105.61040686378678,2.0551,0.01206,2026-03-14 19:00:00,0.019743589743589744,Low
564329.691231731,2077347.65526676,18.78679710116774,105.6104266386044,0.39877,0.00907,2026-03-14 19:00:00,0.0,
564329.285588576,2076575.57538408,18.779819533967004,105.6103976582901,1.41473,0.0122,2026-03-14 19:00:00,0.10115216527612236,Low
564316.274335923,2078384.44980812,18.796167416054164,105.61033308896266,3.11415,0.00729,2026-03-14 19:00:00,0.015503875968992248,Low
564315.095340712,2078474.22239597,18.796978760534458,105.61032482520014,3.54621,0.00631,2026-03-14 19:00:00,0.013333333333333334,Low
564311.236195196,2076615.89978295,18.78018452044118,105.61022771313665,1.15968,0.01225,2026-03-14 19:00:00,0.06415156897320048,Low
564373.883638501,2077095.32556077,18.784515331486055,105.61083774396624,0.76349,0.00992,2026-03-14 19:00:00,0.028837209302325584,Low
563904.315584274,2076698.14594948,18.780940381126992,105.60636939953808,0.0,0.00781,2026-03-14 19:00:00,0.14057239057239057,Low
563903.221998776,2077644.16157303,18.789489922764155,105.60638961595072,0.67437,0.0117,2026-03-14 19:00:00,0.0,
563897.956306413,2078831.93532152,18.800224443301435,105.60637808187627,0.00344,0.0042,2026-03-14 19:00:00,0.13090370028108275,Low
563428.559890996,2078870.11998707,18.80058394842815,105.60192501853021,0.0,0.00292,2026-03-14 19:00:00,0.06847945785684033,Low
563422.660512381,2077522.65336113,18.788406555356126,105.60182576415676,4.08249,0.01238,2026-03-14 19:00:00,0.0,
563422.050035757,2077119.31598475,18.78476145608663,105.60180702527633,3.05629,0.01394,2026-03-14 19:00:00,0.0,
563418.434703684,2076285.89608846,18.777229619809315,105.60174598111116,0.0,0.00257,2026-03-14 19:00:00,0.0,
563418.415366371,2078658.63987807,18.798673032863263,105.60182195960341,0.0,0.00503,2026-03-14 19:00:00,0.006410256410256411,Low
563412.701778422,2077478.40591833,18.7880069784008,105.60172984812627,4.11821,0.01308,2026-03-14 19:00:00,0.006410256410256411,Low
563411.822541433,2078139.56715726,18.793982175768683,105.60174272957188,0.63918,0.00777,2026-03-14 19:00:00,0.11329686811849964,Low
563411.452119806,2078619.82826028,18.798322490505143,105.60175463665873,0.0,0.00541,2026-03-14 19:00:00,0.7272727272727272,High
563408.287261597,2078211.25554275,18.794630159382915,105.60171148477002,1.13015,0.0,2026-03-14 19:00:00,0.013333333333333334,Low
563407.039629891,2078563.5775158,18.797814266056797,105.6017109588278,0.01049,0.00518,2026-03-14 19:00:00,0.7218127911901737,High
563407.030778315,2077547.76606554,18.78863398648272,105.60167826362127,3.93008,0.01189,2026-03-14 19:00:00,0.14321675329181016,Low
563405.735394881,2077099.32119015,18.784581253893435,105.60165158165191,3.05629,0.0139,2026-03-14 19:00:00,0.019743589743589744,Low
563400.613566571,2076543.74623021,18.77956045914621,105.60158516143692,0.54971,0.00632,2026-03-14 19:00:00,0.215199034576417,Low
563397.465284227,2078504.23987415,18.79727830194139,105.60161820010615,0.03363,0.0054,2026-03-14 19:00:00,0.16538919889053846,Low
563392.964088938,2076327.03608811,18.77760219654735,105.60150563209884,0.0,0.003,2026-03-14 19:00:00,0.0,
563389.614039349,2076983.11170272,18.783531515473992,105.6014948861647,3.6716,0.01359,2026-03-14 19:00:00,0.15629828979962937,Low
563388.715486364,2076227.20991824,18.776700157116103,105.60146212016959,0.0,0.00354,2026-03-14 19:00:00,0.006410256410256411,Low
563387.523333744,2076363.78833323,18.777934507486663,105.60145518783484,0.0,0.00342,2026-03-14 19:00:00,0.0,
563384.13691256,2078391.6972777,18.79626161895393,105.60148811147874,0.47734,0.00576,2026-03-14 19:00:00,0.20117845117845115,Low
563378.72766629,2078033.69346451,18.793026366109935,105.60142529304393,0.11601,0.00717,2026-03-14 19:00:00,0.006410256410256411,Low
563378.513087135,2076200.95082993,18.77646315470663,105.60136447717413,0.0,0.00417,2026-03-14 19:00:00,0.0,
563376.645165177,2077127.59769997,18.78483768865756,105.60137646505943,2.75986,0.01359,2026-03-14 19:00:00,0.14640757625007497,Low
563372.310866372,2076487.27707311,18.77905098921786,105.60131480815595,0.14671,0.00505,2026-03-14 19:00:00,0.19571851509589755,Low
563367.270404628,2076583.21424983,18.779918165726222,105.60127005848442,1.73758,0.00701,2026-03-14 19:00:00,0.19571851509589755,Low
563362.866978916,2076428.33154692,18.778518563235348,105.60122331316522,0.03454,0.00438,2026-03-14 19:00:00,0.13329427267165514,Low
563361.44555193,2078306.17268617,18.795489393943626,105.60127004489335,0.52652,0.006,2026-03-14 19:00:00,0.14144530082155715,Low
563357.47557021,2077413.20739094,18.78741944125341,105.6012037313798,3.63194,0.01293,2026-03-14 19:00:00,0.0,
563433.700616787,2077540.53533825,18.788567824176685,105.60193109499549,4.07182,0.01238,2026-03-14 19:00:00,0.0,
563352.552216857,2077329.43832326,18.786662537667105,105.60115432928976,3.08673,0.01363,2026-03-14 19:00:00,0.02191413237924866,Low
